gene_id	CD-PTKO_18_27m_vs_CD-PTWT_18_27m	CD_PTWT_16m_vs_CD_PTWT_6m	CD_PTWT_6m_vs_WD_PTWT_6m	CD_PTWT_18_27m_vs_CD_PTWT_6m	CD_PTWT_18_27m_vs_WD_PTWT_18_27m	WD-PTKO_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_16m_vs_WD_PTWT_6m	WD-PTWT_18_27m_vs_WD-PTKO_18_27m	CD_PTWT_16m_vs_WD_PTWT_16m	WD-PTWT_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_18_27m_vs_WD_PTWT_6m	WD-PTKO_18_27m_vs_CD-PTKO_18_27m
ENSMUSG00000036887	2.8780900000000003	-0.43502299999999994	-0.06473680000000001	0.827757	0.698934	1.95557	0.49836199999999997	-1.26491	-1.0080200000000001	0.698934	1.45776	-0.9201280000000001
ENSMUSG00000036896	3.01507	-0.26313400000000003	-0.033509	0.805447	0.774265	2.06302	0.666013	-1.2972299999999999	-0.9728319999999999	0.774265	1.54205	-0.9491229999999999
ENSMUSG00000036905	2.8284599999999998	-0.170648	-0.0673406	0.8600700000000001	0.8200049999999999	2.17444	0.5221520000000001	-1.36266	-0.770073	0.8200049999999999	1.60861	-0.651138
ENSMUSG00000036908	1.38789	-0.168533	-0.146304	0.21723800000000001	0.36390100000000003	0.805643	0.11578499999999999	-0.452326	-0.44049099999999997	0.36390100000000003	0.43103500000000006	-0.579332
ENSMUSG00000037035	1.70343	-0.10942400000000001	-0.234961	1.23264	0.329285	2.4917700000000003	-0.31526	-2.17128	-0.0400385	0.329285	1.3224	0.795668
ENSMUSG00000037053	-0.108661	0.182748	0.54893	0.09519910000000001	-1.16864	-1.65415	-0.253117	0.47414300000000004	0.9750549999999999	-1.16864	-0.527985	-1.54437
ENSMUSG00000037060	0.762933	-0.5086	0.338001	-0.31180399999999997	0.28818	1.2899200000000002	-0.272571	-1.01054	0.09214839999999999	0.28818	0.31047199999999997	0.52815
ENSMUSG00000037071	-0.09109149999999999	-0.44991899999999996	2.21545	-0.000499645	-0.0430337	-1.0288899999999999	0.468699	0.97477	1.2869700000000002	-0.0430337	2.16808	-0.9425129999999999
ENSMUSG00000037095	1.23686	0.27374899999999996	-1.17418	0.274826	0.819725	3.51116	-0.8749520000000001	-2.7014099999999996	-0.0335926	0.819725	-0.0825916	2.2841
ENSMUSG00000037143	-0.687545	2.26246	-1.77157	0.00396503	0.881194	-1.8712900000000001	-2.8672299999999997	2.7479299999999998	3.34694	0.881194	-0.8909379999999999	-1.1823299999999999
ENSMUSG00000037254	-0.63589	-0.4876	0.892133	-0.960817	-1.06081	-2.28111	-0.311743	1.21022	0.705141	-1.06081	-1.1332200000000001	-1.6459700000000002
ENSMUSG00000037280	1.5384799999999998	0.101276	1.36264	-0.21298699999999998	-0.36883699999999997	0.176376	-0.059689099999999995	-0.555899	1.51404	-0.36883699999999997	0.776856	-1.3551
ENSMUSG00000037306	1.22112	-0.483203	0.0649234	0.1642	0.5536909999999999	1.09618	0.00893176	-0.551882	-0.437062	0.5536909999999999	0.7786420000000001	-0.12364100000000001
ENSMUSG00000037321	1.2777399999999999	-0.08813439999999999	0.237039	0.220223	0.198547	0.8148489999999999	0.6466310000000001	-0.626854	-0.507953	0.198547	0.652047	-0.46068000000000003
ENSMUSG00000037348	-0.37054899999999996	0.039099	0.111723	-0.256859	-0.6597270000000001	-1.08981	-0.155883	0.418785	0.297396	-0.6597270000000001	-0.8083	-0.718039
ENSMUSG00000037405	0.7126600000000001	-0.071998	-0.192722	0.390462	0.47072299999999995	1.41831	0.08233430000000001	-0.95724	-0.356825	0.47072299999999995	0.664782	0.7090029999999999
ENSMUSG00000037411	0.958551	-0.026473700000000003	0.08187689999999999	1.08261	0.0671063	2.5280400000000003	0.36648000000000003	-2.46926	-0.322412	0.0671063	1.22779	1.57339
ENSMUSG00000037443	0.530199	0.0190864	-0.15775999999999998	-0.26456399999999997	0.541626	1.8137299999999998	0.206562	-1.2808700000000002	-0.354722	0.541626	0.115969	1.28929
ENSMUSG00000037447	1.05698	0.320735	-0.506599	0.813204	0.574956	3.41424	0.0158056	-2.84762	-0.21076199999999998	0.574956	0.877808	2.36218
ENSMUSG00000037465	0.439637	0.593975	-1.0574299999999999	0.684791	0.0284339	0.623478	-0.60501	-0.606346	0.130485	0.0284339	-0.347656	0.191186
ENSMUSG00000037477	-0.42221000000000003	-0.609045	0.994346	-1.10048	-1.4801600000000001	-1.96753	-0.0575038	0.477184	0.43166099999999996	-1.4801600000000001	-1.59045	-1.5478299999999998
ENSMUSG00000037548	1.7456099999999999	-0.557603	0.97639	0.46536099999999997	1.07453	1.38639	1.86001	-0.323349	-1.4521600000000001	1.07453	2.5124400000000002	-0.36249899999999996
ENSMUSG00000037580	1.15772	-0.427828	-0.23900300000000002	0.165459	0.26010700000000003	2.11713	-0.365656	-1.8652099999999998	-0.31254099999999996	0.26010700000000003	0.18235099999999999	0.9625600000000001
ENSMUSG00000037625	1.42587	0.297116	-1.30756	0.026057	4.155390000000001	2.40457	-0.0436227	1.73534	-0.974405	4.155390000000001	2.86942	0.980935
ENSMUSG00000037664	0.240458	0.367165	-0.331494	0.175568	0.8797149999999999	2.05865	0.860489	-1.18644	-0.8341719999999999	0.8797149999999999	0.719924	1.8191400000000002
ENSMUSG00000037679	1.04417	-0.35725100000000004	-0.295062	0.0837525	0.475145	1.9216	0.07548969999999999	-1.45434	-0.7380939999999999	0.475145	0.259973	0.880841
ENSMUSG00000037731	1.75635	-0.563949	0.11808099999999999	0.639161	0.6986979999999999	1.68668	0.400364	-0.996956	-0.8561059999999999	0.6986979999999999	1.45204	-0.06765310000000001
ENSMUSG00000037852	-0.038917	-0.409963	0.69342	0.188994	-0.325689	-0.10335	-0.954399	-0.234037	1.22967	-0.325689	0.5531729999999999	-0.062101199999999995
ENSMUSG00000037887	0.44163800000000003	0.0654665	0.072753	0.473984	0.347494	1.3481100000000001	0.09293489999999999	-1.0108700000000002	0.035069300000000005	0.347494	0.8904860000000001	0.9097139999999999
ENSMUSG00000037922	2.49687	0.9151950000000001	-1.67735	2.2926900000000003	1.4408	1.24997	0.284769	0.17523699999999998	-1.05461	1.4408	2.0529900000000003	-1.24411
ENSMUSG00000038007	0.404215	0.0364158	0.245182	0.15704500000000002	0.49130100000000004	1.18264	0.156051	-0.701055	0.115515	0.49130100000000004	0.889567	0.78238
ENSMUSG00000038059	0.547104	-0.135784	-0.0667175	-0.018812400000000003	0.33988	1.64467	-0.328728	-1.31295	0.11686400000000001	0.33988	0.250689	1.0998700000000001
ENSMUSG00000038071	-0.383625	-0.07677439999999999	-1.8203900000000002	0.5266529999999999	0.26596	-0.23486700000000002	-0.9023979999999999	0.49051000000000006	-1.00427	0.26596	-1.03141	0.156131
ENSMUSG00000038094	0.8808030000000001	18.6372	-17.227	17.7993	1.1862700000000002	2.8000700000000003	4.106669999999999	-1.61933	-4.48766	1.1862700000000002	3.5341199999999997	1.9146400000000001
ENSMUSG00000038147	2.43167	-0.9177059999999999	1.36975	0.300869	0.9540290000000001	2.02952	1.53587	-1.08368	-1.09727	0.9540290000000001	2.62036	-0.40264099999999997
ENSMUSG00000038156	0.934759	-0.22064	-0.161886	0.643161	0.801818	1.31406	-0.00230682	-0.520794	-0.390608	0.801818	1.2787600000000001	0.377807
ENSMUSG00000038179	1.4069	-0.992609	0.66523	0.175608	0.834355	0.651957	0.338548	0.169599	-0.675751	0.834355	1.6712799999999999	-0.755127
ENSMUSG00000038224	-0.367451	-0.188165	0.459092	-0.5094390000000001	-0.47748900000000005	-1.27071	-0.011451000000000001	0.782775	0.272079	-0.47748900000000005	-0.531623	-0.90427
ENSMUSG00000038264	0.629278	-0.19028399999999998	0.224284	0.0464389	0.560348	1.58848	-0.187331	-1.03589	0.210371	0.560348	0.8272280000000001	0.9619209999999999
ENSMUSG00000038301	1.2285700000000002	-0.14757	0.500214	0.309683	0.09464860000000001	0.9722940000000001	-0.215277	-0.8877860000000001	0.559074	0.09464860000000001	0.900893	-0.251811
ENSMUSG00000038387	0.43445900000000004	0.138296	-0.16078699999999999	0.23081100000000002	0.244756	1.069	0.171959	-0.8344209999999999	-0.20436500000000002	0.244756	0.311139	0.638646
ENSMUSG00000038393	0.20601399999999997	0.534243	-1.11445	0.714889	0.349003	0.760107	-0.33957600000000004	-0.42171899999999996	-0.2504	0.349003	-0.054239800000000005	0.560262
ENSMUSG00000038415	0.81891	0.103149	-0.446442	0.12356800000000001	1.89982	2.42328	0.342165	-0.533618	-0.694461	1.89982	1.57333	1.61259
ENSMUSG00000038418	-0.11844400000000001	0.595308	-1.71735	1.8468799999999999	-0.42133999999999994	1.57159	-0.6419199999999999	-1.9995	-0.49045900000000003	-0.42133999999999994	-0.29577	1.6860400000000002
ENSMUSG00000038508	0.662212	0.59892	0.449025	0.765364	-0.31045900000000004	0.607334	-0.296325	-0.9276719999999999	1.33481	-0.31045900000000004	0.9001680000000001	-0.053919600000000005
ENSMUSG00000038541	-0.976666	-0.663762	1.0772	-0.666199	-1.42289	-1.70596	-0.374834	0.271477	0.777199	-1.42289	-1.01529	-0.726667
ENSMUSG00000038550	-1.59848	0.186856	-0.163182	-0.773795	-0.698483	-1.45192	0.0495277	0.7413529999999999	-0.0384331	-0.698483	-1.63824	0.150616
ENSMUSG00000038587	0.94899	-0.39525	0.20138399999999998	0.287221	0.365333	3.31744	-0.215795	-2.95832	0.0115484	0.365333	0.849691	2.3697
ENSMUSG00000038608	1.13165	-0.406354	-0.29378200000000004	0.892402	0.43527200000000005	0.9125840000000001	-0.23082399999999997	-0.48837700000000006	-0.480005	0.43527200000000005	1.0299200000000002	-0.21862199999999998
ENSMUSG00000038624	-0.597344	0.49766800000000005	-0.503815	0.341932	-0.283999	-1.48705	0.1186	1.19363	-0.135081	-0.283999	-0.449538	-0.89035
ENSMUSG00000038642	2.5737400000000004	-0.6682140000000001	-0.0529529	0.8524959999999999	1.01976	2.1794599999999997	0.46616	-1.16804	-1.19765	1.01976	1.8152099999999998	-0.392439
ENSMUSG00000038781	0.29346	-0.0981863	-0.13834200000000002	0.117552	0.437698	1.49114	-0.336947	-1.0616299999999999	0.0903075	0.437698	0.41326	1.1987
ENSMUSG00000038963	0.167732	-0.0238387	-0.21444000000000002	0.15648	1.13099	1.95187	-0.691499	-0.82696	0.44318100000000005	1.13099	1.06895	1.7800900000000002
ENSMUSG00000039005	1.2156	-0.34403	0.32849	0.711929	0.582816	0.830493	0.522829	-0.257076	-0.5490149999999999	0.582816	1.6188	-0.384009
ENSMUSG00000039109	1.8384200000000002	-0.704888	1.24324	1.1278299999999999	1.75957	2.85132	-0.132326	-1.09786	0.659992	1.75957	4.1264199999999995	1.01349
ENSMUSG00000039145	1.41667	-0.835917	0.289569	0.400409	0.613694	1.0168	0.0812585	-0.41308	-0.639154	0.613694	1.29914	-0.400323
ENSMUSG00000039158	1.1686299999999998	-0.2569	0.0619502	0.57591	0.343468	1.03924	0.273244	-0.706209	-0.479245	0.343468	0.977195	-0.128616
ENSMUSG00000039232	1.2770299999999999	0.612428	-0.612159	1.27791	0.526217	2.03882	0.043257800000000006	-1.52034	-0.05246519999999999	0.526217	1.18779	0.762981
ENSMUSG00000039236	0.685282	-0.0203189	-0.204533	0.0986542	1.30186	2.72802	0.143281	-1.43485	-0.37852600000000003	1.30186	1.19251	2.04692
ENSMUSG00000039252	1.3170600000000001	-0.148926	-2.27104	1.88264	1.01473	2.4738900000000004	-2.30836	-1.46738	-0.11948199999999999	1.01473	0.6224689999999999	1.15761
ENSMUSG00000039264	1.07059	0.30806300000000003	-0.23040700000000003	0.979605	0.581375	0.96315	0.604484	-0.392702	-0.536601	0.581375	1.3267	-0.10711099999999998
ENSMUSG00000039323	1.15363	1.31479	0.22179699999999997	1.58443	2.51201	4.34806	0.818975	-1.84153	0.708398	2.51201	4.3131900000000005	3.18867
ENSMUSG00000039364	-0.391316	0.0218664	0.184077	-0.38516300000000003	-0.5845020000000001	-1.3542399999999999	0.357577	0.7591100000000001	-0.162168	-0.5845020000000001	-0.7890699999999999	-0.961623
ENSMUSG00000039457	0.163019	-0.053459000000000007	0.263428	-0.19722	1.09359	1.47306	-0.201469	-0.387381	0.40134899999999996	1.09359	1.15594	1.30978
ENSMUSG00000039463	-0.561527	-0.5967210000000001	1.01054	-1.02144	-0.55847	-0.951258	0.0771847	0.382965	0.326219	-0.55847	-0.572769	-0.39034
ENSMUSG00000039497	1.17201	-0.38087600000000005	-0.0337173	0.52754	0.25048000000000004	0.562113	-0.276541	-0.321909	-0.14815699999999998	0.25048000000000004	0.740168	-0.609036
ENSMUSG00000039519	-0.41569399999999995	-0.606759	0.711775	-1.34376	-0.319075	-1.3927399999999999	-0.314924	1.06477	0.40938	-0.319075	-0.9543389999999999	-0.9778629999999999
ENSMUSG00000039621	1.28109	-0.308219	0.040208600000000004	0.40532199999999996	0.156159	0.624714	-0.0623346	-0.479217	-0.21534699999999998	0.156159	0.597747	-0.656153
ENSMUSG00000039652	-0.768249	0.061549599999999996	-0.33115100000000003	-0.38369899999999996	-0.52755	-0.8968	-0.0170065	0.35837600000000003	-0.263297	-0.52755	-1.24569	-0.126967
ENSMUSG00000039693	-0.0916788	-1.3264200000000002	1.06302	-0.958656	-0.315891	0.542257	-0.61368	-0.8656659999999999	0.340584	-0.315891	-0.21510300000000002	0.632954
ENSMUSG00000039710	0.344448	0.9939540000000001	-2.23642	1.5850799999999998	1.40224	1.36018	-0.842678	0.0332614	-0.40832399999999996	1.40224	0.747347	1.0127700000000002
ENSMUSG00000039899	1.65157	-0.7057439999999999	0.323357	0.882143	0.321259	1.64	0.0718531	-1.32772	-0.46412600000000004	0.321259	1.52247	-0.011683
ENSMUSG00000039903	0.460575	0.33786900000000003	0.47163900000000003	0.035833300000000005	1.44446	2.0849599999999997	-0.108829	-0.648544	0.9084139999999999	1.44446	1.94802	1.6266
ENSMUSG00000039911	0.794597	-0.248575	0.00951683	0.7689050000000001	0.062661	1.47528	-0.09625	-1.42239	-0.15221700000000002	0.062661	0.837095	0.684248
ENSMUSG00000039936	1.76457	-0.12194	-0.0733175	0.47764300000000004	0.703643	1.18665	0.47281599999999996	-0.49351999999999996	-0.677953	0.703643	1.10402	-0.5765020000000001
ENSMUSG00000039959	1.08686	-0.211995	-0.199857	0.19523900000000002	0.271484	0.8308620000000001	-0.0581539	-0.568526	-0.363649	0.271484	0.262986	-0.253548
ENSMUSG00000039960	0.493767	-0.41909799999999997	0.664088	-0.0550289	0.9973920000000001	2.1042799999999997	-0.0544693	-1.11548	0.290772	0.9973920000000001	1.60236	1.61246
ENSMUSG00000039997	1.04224	-0.591526	-0.0377919	0.0447004	0.276589	0.531552	-0.0637252	-0.265423	-0.575572	0.276589	0.279547	-0.511433
ENSMUSG00000040010	0.648	0.349321	-0.24002199999999999	0.347497	0.551584	2.0666599999999997	0.513433	-1.5222799999999999	-0.414714	0.551584	0.655388	1.42026
ENSMUSG00000040128	0.532741	0.27108699999999997	-0.385069	0.333531	0.614608	1.23452	0.187916	-0.628363	-0.31153200000000003	0.614608	0.5591430000000001	0.705118
ENSMUSG00000040253	1.02375	-0.270214	0.0817879	0.240414	0.7137479999999999	1.1643	0.480523	-0.45977399999999996	-0.677913	0.7137479999999999	1.03227	0.143085
ENSMUSG00000040322	0.744645	-0.346913	-0.037661	0.671187	0.510536	1.44355	-0.31338699999999997	-0.9418280000000001	-0.0814961	0.510536	1.1397899999999999	0.699513
ENSMUSG00000040405	0.459585	0.240997	-2.04183	3.5278199999999997	0.245479	2.42271	-1.71482	-2.18723	-0.0938589	0.245479	1.72774	1.9631299999999998
ENSMUSG00000040522	4.03585	-1.26306	1.45413	0.07323919999999999	1.44977	2.85846	0.313203	-1.41662	-0.135006	1.44977	2.97165	-1.17687
ENSMUSG00000040552	2.78551	-0.5668880000000001	-0.0586789	1.13601	0.910219	0.971707	0.628872	-0.0711466	-1.26426	0.910219	1.9826700000000002	-1.81352
ENSMUSG00000040564	3.18744	0.051700199999999995	-0.781608	0.382701	1.45287	2.91856	-1.5220200000000002	-1.47427	0.782619	1.45287	1.0498	-0.265016
ENSMUSG00000040592	1.32556	0.32415700000000003	-0.06535980000000001	0.622718	1.6132600000000001	1.46897	1.09111	0.12951400000000002	-0.8414209999999999	1.6132600000000001	2.16705	0.14463299999999998
ENSMUSG00000040613	2.18107	-0.320209	-0.41577299999999995	0.510263	0.52454	1.2193200000000002	-0.010343799999999998	-0.704669	-0.735704	0.52454	0.6149680000000001	-0.9599260000000001
ENSMUSG00000040624	0.402445	-0.301703	0.0187498	-0.0361767	0.39445399999999997	1.1286200000000002	-0.207675	-0.74157	-0.0855842	0.39445399999999997	0.372881	0.725464
ENSMUSG00000040659	0.970834	0.216443	-0.172208	0.30080999999999997	0.481048	1.52029	0.291283	-1.0485200000000001	-0.256633	0.481048	0.605866	0.554334
ENSMUSG00000040694	-0.370884	-0.22405999999999998	0.0410295	-1.02607	0.363507	0.05693580000000001	-0.0472419	0.296765	-0.145777	0.363507	-0.624862	0.429588
ENSMUSG00000040726	0.672317	-0.814187	0.9187059999999999	-0.3387	0.537058	4.10698	0.22329000000000002	-3.57481	-0.127777	0.537058	1.11345	3.43508
ENSMUSG00000040747	2.2566599999999997	-0.093822	-0.000857381	1.05492	0.7925180000000001	2.0258	0.591389	-1.24217	-0.6966140000000001	0.7925180000000001	1.84257	-0.228194
ENSMUSG00000040808	-0.69967	0.253251	0.253076	0.125302	-0.8449129999999999	-1.2973299999999999	0.0610841	0.442587	0.435755	-0.8449129999999999	-0.470546	-0.597429
ENSMUSG00000040809	3.06258	0.266185	-1.46469	1.50021	1.8886900000000002	5.0549	0.81699	-3.17421	-2.0303299999999997	1.8886900000000002	1.9211799999999999	2.0030799999999997
ENSMUSG00000041052	-0.24376	-0.10078200000000001	0.376846	-0.272942	-0.74915	-1.6801599999999999	0.0248525	0.9203870000000001	0.24075300000000002	-0.74915	-0.648937	-1.43956
ENSMUSG00000041120	0.705563	-0.38919499999999996	0.047975	0.27166599999999996	0.828543	1.6301	0.0621141	-0.809545	-0.412691	0.828543	1.14389	0.926006
ENSMUSG00000041189	0.47734899999999997	0.0522184	-0.685044	0.720959	0.48131899999999994	1.55793	-0.715703	-1.08446	0.0728173	0.48131899999999994	0.513139	1.08186
ENSMUSG00000041193	0.46628800000000004	0.38321700000000003	0.252398	1.03695	-0.117843	0.0579294	0.42143	-0.18678499999999998	0.204952	-0.117843	1.1672200000000001	-0.41010699999999994
ENSMUSG00000041293	0.386959	0.0984302	-0.0021506	0.405172	2.59864	0.944526	-0.38524400000000003	1.6415799999999998	0.47248100000000004	2.59864	2.9975400000000003	0.55755
ENSMUSG00000041313	0.24559299999999998	-0.0820803	0.0408911	0.213279	0.514544	1.21817	-0.616974	-0.711267	0.565398	0.514544	0.764401	0.973051
ENSMUSG00000041323	0.171178	0.051165499999999996	0.021588999999999997	0.0762629	0.368202	1.39578	0.0927401	-1.03503	-0.029681799999999998	0.368202	0.46268400000000004	1.22377
ENSMUSG00000041372	-0.486703	0.141465	0.28183600000000003	-0.06182819999999999	-0.648302	-1.07796	0.0906203	0.41857700000000003	0.32245	-0.648302	-0.431972	-0.591206
ENSMUSG00000041378	0.511588	0.49481800000000004	-0.268911	-0.07279160000000001	0.6061439999999999	1.49423	0.146524	-0.896084	0.0698632	0.6061439999999999	0.26062199999999996	0.9846659999999999
ENSMUSG00000041481	2.7110000000000003	-0.280461	-0.37390500000000004	1.55874	1.9446599999999998	3.1141900000000002	1.2319799999999999	-1.17993	-1.8981299999999999	1.9446599999999998	3.12518	0.405915
ENSMUSG00000041515	1.07796	-0.12209300000000001	-0.42763	0.23726599999999998	0.5263869999999999	0.742941	-0.150558	-0.227037	-0.409316	0.5263869999999999	0.33206399999999997	-0.33273800000000003
ENSMUSG00000041548	0.109609	0.09084539999999999	0.500765	0.160225	0.23755900000000002	1.47671	0.45878500000000005	-1.24865	0.122951	0.23755900000000002	0.894899	1.37075
ENSMUSG00000041695	-0.198562	0.027255400000000003	-0.49881400000000004	0.594221	0.00804501	-0.339627	1.33512	0.339885	-1.8142	0.00804501	0.0997633	-0.139749
ENSMUSG00000041698	-0.9368200000000001	-0.899975	0.970284	-1.42575	-2.96921	-5.7145	-0.732641	2.73225	0.792288	-2.96921	-3.42771	-4.7797
ENSMUSG00000041708	-0.42696000000000006	-0.21032800000000001	0.441385	-0.938343	-0.923703	-1.9317799999999998	0.254997	0.9980190000000001	-0.0352447	-0.923703	-1.4242299999999999	-1.5062
ENSMUSG00000041731	0.716327	-0.44773599999999997	0.443183	-0.508976	0.659108	1.5438100000000001	-0.322087	-0.891392	0.30769	0.659108	0.589827	0.825775
ENSMUSG00000041801	0.645088	0.5032310000000001	0.34434699999999996	0.77915	-0.00735642	0.312682	0.0690862	-0.330487	0.7690600000000001	-0.00735642	1.1121299999999998	-0.332268
ENSMUSG00000041857	3.35472	18.6372	0.0	17.7993	4.62782	3.41965	19.4439	1.20529	-0.509919	4.62782	22.5162	0.0489562
ENSMUSG00000041920	0.5948640000000001	0.172963	-1.38106	0.0838666	1.15933	1.61058	-0.10304300000000001	-0.46205	-1.1146	1.15933	-0.141572	1.02037
ENSMUSG00000041959	0.660115	0.0661547	-0.481667	0.0646133	0.669022	1.5763200000000002	-0.09868489999999999	-0.91638	-0.326131	0.669022	0.24828899999999998	0.9202229999999999
ENSMUSG00000041992	0.604065	-0.246298	0.06529109999999999	0.25490300000000005	0.188629	1.04354	-0.228994	-0.864453	0.037903	0.188629	0.504884	0.44223199999999996
ENSMUSG00000042116	-0.746564	-0.307868	0.8479479999999999	-0.862449	-0.732934	-1.33031	0.0593062	0.586454	0.46983500000000006	-0.732934	-0.750885	-0.5825020000000001
ENSMUSG00000042129	1.40513	-0.0895171	-0.286594	0.342724	0.441896	0.737009	-0.42273599999999995	-0.306091	0.0366392	0.441896	0.494187	-0.665374
ENSMUSG00000042156	-0.06742310000000001	0.0609422	-1.7170299999999998	0.136933	0.811167	0.923809	-0.00812409	-0.12265699999999999	-1.65842	0.811167	-0.77258	0.99111
ENSMUSG00000042190	1.79047	-0.497831	-0.260954	0.120772	0.8098920000000001	1.2830000000000001	-0.560383	-0.48285500000000003	-0.20795	0.8098920000000001	0.665592	-0.505663
ENSMUSG00000042228	1.16762	-0.181884	-0.027529700000000004	0.035985699999999995	0.17968399999999998	0.643522	0.00468503	-0.47376599999999996	-0.223827	0.17968399999999998	0.18451700000000001	-0.51962
ENSMUSG00000042265	3.4965699999999997	0.041231800000000006	-0.712908	0.656999	1.37355	5.89332	-1.0498299999999998	-4.52529	0.369429	1.37355	1.31477	2.39982
ENSMUSG00000042351	1.55066	-0.633145	0.0818232	0.8944190000000001	0.378954	0.8411569999999999	0.458345	-0.473285	-1.022	0.378954	1.3509799999999998	-0.707531
ENSMUSG00000042371	0.0948219	0.147169	-1.10056	-0.359003	0.9643950000000001	1.04911	-0.00318047	-0.0955654	-0.9596600000000001	0.9643950000000001	-0.498512	0.959418
ENSMUSG00000042379	0.21982100000000002	-0.519433	0.41971800000000004	-0.33111399999999996	-1.2824	-1.27142	-0.394581	-0.021148	0.284058	-1.2824	-1.19801	-1.49006
ENSMUSG00000042410	-1.1734	-0.6645270000000001	0.731366	-0.913335	-0.818591	-1.7266400000000002	-0.34260300000000005	0.8976629999999999	0.398805	-0.818591	-1.00421	-0.552658
ENSMUSG00000042429	0.502112	-0.0288119	0.08697780000000001	-0.185122	1.0951799999999998	1.66012	-0.38338099999999997	-0.573058	0.43124799999999996	1.0951799999999998	0.993149	1.15781
ENSMUSG00000042498	1.04634	0.393375	-1.26826	0.765321	1.5492700000000001	1.9374099999999999	-0.142843	-0.397242	-0.740608	1.5492700000000001	1.04288	0.894582
ENSMUSG00000042622	1.06514	-0.11439400000000001	-0.474629	0.764115	0.8800209999999999	2.66784	0.33121999999999996	-1.79633	-0.9300809999999999	0.8800209999999999	1.1654	1.60697
ENSMUSG00000042745	0.46503199999999995	0.027095400000000002	-1.36055	-0.10335	0.748903	1.01865	-0.012657600000000001	-0.280956	-1.33065	0.748903	-0.7182029999999999	0.56088
ENSMUSG00000042784	0.57822	0.0160405	-0.375797	0.27773200000000003	1.21517	2.23473	-0.543315	-1.02739	0.173939	1.21517	1.1129799999999999	1.65802
ENSMUSG00000042834	1.0867799999999999	-0.39761399999999997	-0.563789	0.511411	0.120923	0.547427	-0.864598	-0.43653800000000004	-0.10662	0.120923	0.06486230000000001	-0.537183
ENSMUSG00000042985	0.754463	-0.05640359999999999	0.629758	-0.691753	2.57063	2.6455900000000003	-0.5460229999999999	-0.0798847	1.10969	2.57063	2.5041900000000004	1.88409
ENSMUSG00000043079	0.573419	-0.26663600000000004	-0.366388	0.0710836	0.264995	1.09394	-0.0242189	-0.837657	-0.618328	0.264995	-0.0342823	0.521809
ENSMUSG00000043157	2.53936	-0.200928	0.382794	0.41624799999999995	0.901001	1.6446	0.600676	-0.752962	-0.42841999999999997	0.901001	1.6954200000000001	-0.8921049999999999
ENSMUSG00000043263	1.45622	-0.963725	0.10977200000000001	0.791088	0.7756460000000001	0.916609	0.44798599999999994	-0.151886	-1.31323	0.7756460000000001	1.67258	-0.539416
ENSMUSG00000043421	1.05626	-0.11130699999999999	0.0893702	0.42340900000000004	0.258871	2.40713	0.0154439	-2.15523	-0.0478533	0.258871	0.767622	1.35602
ENSMUSG00000043557	0.791618	-1.8189099999999998	0.447353	-0.630313	0.612003	3.62448	-1.3890200000000001	-3.0205	0.0104814	0.612003	0.42551000000000005	2.83587
ENSMUSG00000043613	1.53667	0.185643	-1.48055	2.02345	1.7151900000000002	1.63965	-0.586148	0.0679152	-0.716363	1.7151900000000002	2.25315	0.0981334
ENSMUSG00000043681	0.353317	-0.33683	-1.9347599999999998	-0.61082	1.33054	1.1152600000000001	-0.616896	0.205177	-1.6626900000000002	1.33054	-1.21807	0.7657149999999999
ENSMUSG00000043832	2.7721	-0.808157	0.562846	0.671042	0.806148	1.34521	1.3934600000000001	-0.549612	-1.6497400000000002	0.806148	2.03587	-1.4251200000000002
ENSMUSG00000044258	0.487201	0.0866194	-0.0977841	0.31806100000000004	0.41301800000000005	2.32952	0.132856	-1.92393	-0.154167	0.41301800000000005	0.62958	1.84683
ENSMUSG00000044562	0.6003930000000001	-0.315377	0.160881	-0.20078	-0.024361700000000003	1.26994	-0.233039	-1.30336	0.06809169999999999	-0.024361700000000003	-0.0680549	0.6733210000000001
ENSMUSG00000044583	2.1522200000000002	0.243267	-0.508091	1.12305	0.643033	1.45118	0.394566	-0.816209	-0.669769	0.643033	1.25345	-0.699691
ENSMUSG00000044786	-0.00374682	0.315312	-0.599791	0.396152	0.45866999999999997	1.25864	-0.035709500000000005	-0.809427	-0.259327	0.45866999999999997	0.251258	1.2647700000000002
ENSMUSG00000044811	2.44272	-0.198783	0.20592800000000003	0.374775	0.9629459999999999	1.7497	0.356993	-0.795461	-0.36092399999999997	0.9629459999999999	1.53956	-0.692466
ENSMUSG00000044819	-0.438288	0.048081099999999995	0.0139012	0.116928	-0.537774	-1.01401	-0.381729	0.46605100000000005	0.43391	-0.537774	-0.4107	-0.574839
ENSMUSG00000044827	1.9827	-1.07913	-0.252782	0.44392200000000004	0.731212	1.3506799999999999	-0.0734733	-0.628876	-1.26946	0.731212	0.918652	-0.629975
ENSMUSG00000045092	0.500718	-0.188848	0.288909	0.06607139999999999	0.187279	1.52692	0.00327221	-1.349	0.0860737	0.187279	0.5383720000000001	1.03031
ENSMUSG00000045136	0.705729	0.15244100000000002	-0.153316	0.657108	0.795795	1.8198299999999998	0.016749200000000002	-1.0325	-0.027011700000000003	0.795795	1.29557	1.11596
